receipt_id,transaction_id,date_in,time_in,date_out,time_out,received_by,customer,num_pairs,num_released,branch,branch_loc,total,amount_paid,remaining_balance,payment_status,notes,misc_code
2025-002-SMGRND,20250606-SMG-002,06-06-2025,02:45,2025/06/08,10:45 PM,Liza M.,Christine Joy,1,5,SM Grand Branch  ,SM Grand Central,756.0,378.0,378.0,Partial,,9662.0
2025-003-SMGR,20250606-SMG-003,06-06-2025,04:25,2025/06/08,04:25 AM,Alex R.,Juan Dela Cruz,2,0,SM Grand Branch,SM Grand Central,1377.0,688.5,688.5,Partial,,
2025-004-SMGRA,20250606-SMG-004,06-06-2025,07:04,2025/06/08,08:04 AM,Alex R.,Pedro Santos,5,2,SM Grand Branch,SM Grand Central,362.27520000000004,181.13760000000002,181.13760000000002,Partial,,
2025-005-SMGRND,20250606-SMG-005,06-06-2025,07:13,2025/06/06,02:13 PM,Maria S.,Christine Joy,5,1,SM Grand Branch,SM Grand Central,2754.0,1377.0,1377.0,Partial,,
2025-006-SMGR,20250606-SMG-006,06-06-2025,08:37,2025/06/08,12:37 PM,John D.,Mark Anthony,5,1,SM Grand Branch  ,SM Grand Central,816.5232,408.2616,408.2616,Partial,,
2025-001-VALEN,20250607-SMV-001,07-06-2025,06:00,2025/06/08,09:00 PM,Maria S.,Juan Dela Cruz,3,4,Valenzuela Branch,Valenzuela City,891.0000000000001,445.50000000000006,445.50000000000006,Partial,,9435.0
2025-002-SMVAL,20250607-SMV-002,07-06-2025,06:06,2025/06/09,02:06 AM,Maria S.,Christine Joy,4,3,Valenzuela Branch  ,Valenzuela City,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-003-SMVALZ,20250607-SMV-003,07-06-2025,08:15,2025/06/09,09:15 PM,Alex R.,Mark Anthony,4,0,Valenzuela Branch,Valenzuela City,2754.0,1377.0,1377.0,Partial,,
2025-004-SMVALZ,20250607-SMV-004,07-06-2025,08:48,2025/06/09,02:48 AM,Alex R.,Pedro Santos,1,5,Valenzuela Branch,Valenzuela City,2754.0,1377.0,1377.0,Partial,Check packaging,
2025-005-SMVALZ,20250607-SMV-005,07-06-2025,06:19,2025/06/07,08:19 AM,Maria S.,Juan Dela Cruz,4,1,Valenzuela Branch,Valenzuela City,848.6208,424.3104,424.3104,Partial,,6299.0
2025-006-SMVAL,20250607-SMV-006,07-06-2025,06:41,2025/06/09,05:41 AM,Alex R.,Pedro Santos,4,0,Valenzuela Branch,Valenzuela City,2754.0,1377.0,1377.0,Partial,,
2025-007-SMVALZ,20250607-SMV-007,07-06-2025,01:19,2025/06/09,02:19 PM,John D.,Juan Dela Cruz,2,5,Valenzuela Branch  ,Valenzuela City,2214.0,1107.0,1107.0,Partial,Check packaging,9282.0
2025-001-SMGR,20250607-VAL-001,07-06-2025,00:40,2025/06/07,05:40 AM,Liza M.,Pedro Santos,5,3,VAL,,1458.0,729.0,729.0,Partial,,7063.0
2025-002-SMGRND,20250607-VAL-002,07-06-2025,08:35,2025/06/09,06:35 AM,Maria S.,Christine Joy,1,4,VAL,,607.0680000000001,303.53400000000005,303.53400000000005,Partial,,
2025-003-SMGRND,20250607-VAL-003,07-06-2025,02:29,2025/06/07,10:29 PM,Maria S.,Christine Joy,2,5,VAL  ,,972.0000000000001,486.00000000000006,486.00000000000006,Partial,,
2025-004-SMGRA,20250607-VAL-004,07-06-2025,04:26,2025/06/07,08:26 PM,Maria S.,Anna Mae,3,4,VAL  ,,2214.0,1107.0,1107.0,Partial,,
2025-005-SMGRND,20250607-VAL-005,07-06-2025,01:05,2025/06/07,08:05 AM,Alex R.,Pedro Santos,4,1,VAL,,2484.0,1242.0,1242.0,Partial,,
2025-006-SMGRND,20250607-VAL-006,07-06-2025,05:44,2025/06/08,08:44 AM,Maria S.,Juan Dela Cruz,1,2,VAL,,351.0,175.5,175.5,Partial,Check packaging,
2025-007-SMGR,20250607-VAL-007,07-06-2025,05:24,2025/06/10,02:24 AM,John D.,Mark Anthony,5,0,VAL,,452.97360000000003,226.48680000000002,226.48680000000002,Partial,Check packaging,
2025-001-SMGRA,20250607-SMG-001,07-06-2025,05:07,2025/06/08,05:07 AM,Liza M.,Anna Mae,5,4,SM Grand Branch,SM Grand Central,244.2528,122.1264,122.1264,Partial,,
2025-002-SMGRA,20250607-SMG-002,07-06-2025,02:42,2025/06/08,12:42 PM,Liza M.,Pedro Santos,1,0,SM Grand Branch  ,SM Grand Central,1533.7296,766.8648,766.8648,Partial,,
2025-003-SMGRA,20250607-SMG-003,07-06-2025,07:36,2025/06/08,03:36 PM,Liza M.,Juan Dela Cruz,1,0,SM Grand Branch  ,SM Grand Central,2700.0,1350.0,1350.0,Partial,,
2025-004-SMGRA,20250607-SMG-004,07-06-2025,03:38,2025/06/09,04:38 PM,Alex R.,Mark Anthony,4,2,SM Grand Branch,SM Grand Central,2214.0,1107.0,1107.0,Partial,,
2025-005-SMGR,20250607-SMG-005,07-06-2025,09:47,2025/06/09,08:47 AM,Liza M.,Christine Joy,1,3,SM Grand Branch,SM Grand Central,2188.3176000000003,1094.1588000000002,1094.1588000000002,Partial,,
2025-006-SMGR,20250607-SMG-006,07-06-2025,04:57,2025/06/08,07:57 AM,John D.,Pedro Santos,2,4,SM Grand Branch,SM Grand Central,351.0,175.5,175.5,Partial,,
2025-001-SMVALZ,20250608-SMV-001,08-06-2025,04:39,2025/06/09,03:39 AM,Liza M.,Anna Mae,3,0,Valenzuela Branch,Valenzuela City,780.5160000000001,390.25800000000004,390.25800000000004,Partial,,
2025-002-VALEN,20250608-SMV-002,08-06-2025,00:14,2025/06/09,04:14 AM,Liza M.,Mark Anthony,4,4,Valenzuela Branch,Valenzuela City,557.1072,278.5536,278.5536,Partial,,
2025-003-SMVAL,20250608-SMV-003,08-06-2025,05:51,2025/06/08,10:51 PM,Alex R.,Mark Anthony,2,1,Valenzuela Branch,Valenzuela City,621.0,310.5,310.5,Partial,,
2025-004-VALEN,20250608-SMV-004,08-06-2025,04:58,2025/06/08,10:58 PM,Maria S.,Anna Mae,3,4,Valenzuela Branch,Valenzuela City,1107.0,553.5,553.5,Partial,,
2025-005-VALEN,20250608-SMV-005,08-06-2025,08:00,2025/06/10,06:00 AM,Maria S.,Juan Dela Cruz,3,5,Valenzuela Branch  ,Valenzuela City,2109.3048,1054.6524,1054.6524,Partial,,
2025-001-SMGRA,20250608-VAL-001,08-06-2025,00:18,2025/06/11,05:18 PM,Alex R.,Anna Mae,4,3,VAL,,2214.0,1107.0,1107.0,Partial,,
2025-002-SMGR,20250608-VAL-002,08-06-2025,02:56,2025/06/08,07:56 PM,Maria S.,Mark Anthony,5,4,VAL,,1312.4592,656.2296,656.2296,Partial,,8424.0
2025-003-SMGR,20250608-VAL-003,08-06-2025,03:49,2025/06/08,05:49 PM,Maria S.,Christine Joy,2,0,VAL,,972.0000000000001,486.00000000000006,486.00000000000006,Partial,,
2025-004-SMGRND,20250608-VAL-004,08-06-2025,04:47,2025/06/09,03:47 AM,John D.,Juan Dela Cruz,2,5,VAL,,1785.6936000000003,892.8468000000001,892.8468000000001,Partial,,
2025-005-SMGR,20250608-VAL-005,08-06-2025,07:24,2025/06/08,10:24 AM,Alex R.,Christine Joy,5,5,VAL,,1512.0,756.0,756.0,Partial,,5098.0
2025-006-SMGR,20250608-VAL-006,08-06-2025,03:23,2025/06/09,04:23 PM,Liza M.,Christine Joy,1,4,VAL,,1384.4304000000002,692.2152000000001,692.2152000000001,Partial,Check packaging,
2025-001-SMGRND,20250608-SMG-001,08-06-2025,00:58,2025/06/08,11:58 PM,Maria S.,Pedro Santos,3,4,SM Grand Branch,SM Grand Central,594.0,297.0,297.0,Partial,,1898.0
2025-002-SMGRA,20250608-SMG-002,08-06-2025,08:43,2025/06/08,01:43 AM,Maria S.,Anna Mae,1,1,SM Grand Branch,SM Grand Central,2538.0,1269.0,1269.0,Partial,,
2025-003-SMGR,20250608-SMG-003,08-06-2025,09:13,2025/06/11,02:13 PM,Maria S.,Anna Mae,4,2,SM Grand Branch  ,SM Grand Central,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-004-SMGRND,20250608-SMG-004,08-06-2025,03:33,2025/06/09,11:33 PM,Liza M.,Juan Dela Cruz,4,3,SM Grand Branch  ,SM Grand Central,621.0,310.5,310.5,Partial,,
2025-005-SMGRA,20250608-SMG-005,08-06-2025,05:49,2025/06/09,10:49 AM,Maria S.,Juan Dela Cruz,1,0,SM Grand Branch,SM Grand Central,912.0168000000001,456.00840000000005,456.00840000000005,Partial,,
2025-006-SMGR,20250608-SMG-006,08-06-2025,02:25,2025/06/09,05:25 AM,Alex R.,Christine Joy,3,4,SM Grand Branch  ,SM Grand Central,747.5112,373.7556,373.7556,Partial,,
2025-007-SMGR,20250608-SMG-007,08-06-2025,06:05,2025/06/10,10:05 PM,Alex R.,Christine Joy,3,4,SM Grand Branch  ,SM Grand Central,693.9432,346.9716,346.9716,Partial,,
2025-001-VALEN,20250609-SMV-001,09-06-2025,05:10,2025/06/10,01:10 AM,Liza M.,Mark Anthony,1,3,Valenzuela Branch,Valenzuela City,1377.0,688.5,688.5,Partial,,
2025-002-SMVALZ,20250609-SMV-002,09-06-2025,02:06,2025/06/11,05:06 AM,John D.,Juan Dela Cruz,1,5,Valenzuela Branch,Valenzuela City,1350.0,675.0,675.0,Partial,,
2025-003-SMVALZ,20250609-SMV-003,09-06-2025,07:31,2025/06/12,06:31 AM,John D.,Mark Anthony,2,2,Valenzuela Branch,Valenzuela City,1021.7664000000001,510.88320000000004,510.88320000000004,Partial,,
2025-004-SMVALZ,20250609-SMV-004,09-06-2025,07:11,2025/06/11,03:11 AM,Liza M.,Juan Dela Cruz,3,3,Valenzuela Branch  ,Valenzuela City,2754.0,1377.0,1377.0,Partial,,
2025-005-SMVAL,20250609-SMV-005,09-06-2025,05:40,2025/06/11,06:40 AM,Maria S.,Anna Mae,2,2,Valenzuela Branch  ,Valenzuela City,972.0000000000001,486.00000000000006,486.00000000000006,Partial,,
2025-001-SMGR,20250609-VAL-001,09-06-2025,04:23,2025/06/10,03:23 PM,Alex R.,Christine Joy,1,3,VAL,,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-002-SMGR,20250609-VAL-002,09-06-2025,00:33,2025/06/11,08:33 PM,John D.,Christine Joy,3,0,VAL,,1157.8032,578.9016,578.9016,Partial,,
2025-003-SMGRND,20250609-VAL-003,09-06-2025,08:24,2025/06/10,11:24 PM,Liza M.,Juan Dela Cruz,5,2,VAL  ,,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-004-SMGRND,20250609-VAL-004,09-06-2025,07:45,2025/06/11,06:45 AM,John D.,Juan Dela Cruz,5,4,VAL  ,,1728.0,864.0,864.0,Partial,Check packaging,
2025-005-SMGRND,20250609-VAL-005,09-06-2025,03:19,2025/06/11,08:19 AM,Alex R.,Christine Joy,4,5,VAL,,1377.0,688.5,688.5,Partial,,2802.0
2025-006-SMGRA,20250609-VAL-006,09-06-2025,06:43,2025/06/11,05:43 PM,Maria S.,Mark Anthony,5,1,VAL,,777.5136,388.7568,388.7568,Partial,,
2025-001-SMGRA,20250609-SMG-001,09-06-2025,07:00,2025/06/11,09:00 AM,John D.,Pedro Santos,5,1,SM Grand Branch  ,SM Grand Central,633.4848,316.7424,316.7424,Partial,,
2025-002-SMGR,20250609-SMG-002,09-06-2025,06:31,2025/06/11,11:31 PM,Liza M.,Anna Mae,1,4,SM Grand Branch,SM Grand Central,447.63840000000005,223.81920000000002,223.81920000000002,Partial,,
2025-003-SMGRND,20250609-SMG-003,09-06-2025,01:56,2025/06/10,08:56 AM,Alex R.,Mark Anthony,3,4,SM Grand Branch  ,SM Grand Central,1081.5552000000002,540.7776000000001,540.7776000000001,Partial,,
2025-004-SMGRA,20250609-SMG-004,09-06-2025,04:33,2025/06/11,06:33 PM,Maria S.,Christine Joy,5,3,SM Grand Branch,SM Grand Central,1107.0,553.5,553.5,Partial,,
2025-005-SMGRND,20250609-SMG-005,09-06-2025,09:48,2025/06/10,02:48 PM,Alex R.,Juan Dela Cruz,4,3,SM Grand Branch,SM Grand Central,1101.2976,550.6488,550.6488,Partial,,
2025-006-SMGRA,20250609-SMG-006,09-06-2025,09:58,2025/06/10,11:58 PM,Alex R.,Mark Anthony,3,2,SM Grand Branch,SM Grand Central,1097.4744,548.7372,548.7372,Partial,,3816.0
2025-007-SMGRA,20250609-SMG-007,09-06-2025,08:29,2025/06/10,01:29 PM,Maria S.,Juan Dela Cruz,3,3,SM Grand Branch,SM Grand Central,1134.0,567.0,567.0,Partial,,4353.0
2025-001-SMVALZ,20250610-SMV-001,10-06-2025,05:23,2025/06/11,05:23 AM,Alex R.,Anna Mae,3,4,Valenzuela Branch,Valenzuela City,637.9344,318.9672,318.9672,Partial,,
2025-002-SMVALZ,20250610-SMV-002,10-06-2025,05:53,2025/06/11,01:53 PM,Alex R.,Christine Joy,5,4,Valenzuela Branch,Valenzuela City,1210.5504000000003,605.2752000000002,605.2752000000002,Partial,,
2025-003-SMVALZ,20250610-SMV-003,10-06-2025,00:10,2025/06/13,11:10 AM,John D.,Christine Joy,1,3,Valenzuela Branch,Valenzuela City,2754.0,1377.0,1377.0,Partial,,
2025-004-SMVAL,20250610-SMV-004,10-06-2025,06:28,2025/06/11,03:28 PM,Maria S.,Juan Dela Cruz,1,2,Valenzuela Branch,Valenzuela City,1292.76,646.38,646.38,Partial,Check packaging,
2025-005-SMVAL,20250610-SMV-005,10-06-2025,01:23,2025/06/10,07:23 AM,Maria S.,Christine Joy,5,4,Valenzuela Branch,Valenzuela City,351.0,175.5,175.5,Partial,,
2025-006-SMVAL,20250610-SMV-006,10-06-2025,01:04,2025/06/11,11:04 AM,Alex R.,Christine Joy,2,2,Valenzuela Branch  ,Valenzuela City,1782.0000000000002,891.0000000000001,891.0000000000001,Partial,,
2025-007-SMVALZ,20250610-SMV-007,10-06-2025,05:45,2025/06/11,02:45 AM,John D.,Pedro Santos,4,2,Valenzuela Branch  ,Valenzuela City,3780.0000000000005,1890.0000000000002,1890.0000000000002,Partial,,
2025-001-SMGRND,20250610-VAL-001,10-06-2025,02:41,2025/06/11,11:41 PM,Alex R.,Pedro Santos,1,2,VAL,,1242.0,621.0,621.0,Partial,,
2025-002-SMGRND,20250610-VAL-002,10-06-2025,01:45,2025/06/12,05:45 PM,Alex R.,Juan Dela Cruz,2,1,VAL,,2754.0,1377.0,1377.0,Partial,,
2025-003-SMGRA,20250610-VAL-003,10-06-2025,06:56,2025/06/11,06:56 PM,Alex R.,Christine Joy,1,1,VAL,,2430.0,1215.0,1215.0,Partial,,
2025-004-SMGRND,20250610-VAL-004,10-06-2025,05:48,2025/06/11,10:48 AM,John D.,Juan Dela Cruz,1,5,VAL,,930.5496,465.2748,465.2748,Partial,,
2025-005-SMGR,20250610-VAL-005,10-06-2025,01:03,2025/06/11,01:03 AM,Liza M.,Anna Mae,1,5,VAL,,1458.0,729.0,729.0,Partial,,
2025-001-SMGRA,20250610-SMG-001,10-06-2025,03:11,2025/06/10,11:11 AM,Alex R.,Christine Joy,4,1,SM Grand Branch,SM Grand Central,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-002-SMGRND,20250610-SMG-002,10-06-2025,02:22,2025/06/12,12:22 PM,Alex R.,Christine Joy,5,4,SM Grand Branch  ,SM Grand Central,1458.0,729.0,729.0,Partial,,
2025-003-SMGR,20250610-SMG-003,10-06-2025,00:33,2025/06/10,11:33 PM,Liza M.,Mark Anthony,2,2,SM Grand Branch,SM Grand Central,1512.0,756.0,756.0,Partial,,
2025-004-SMGRND,20250610-SMG-004,10-06-2025,02:25,2025/06/11,05:25 AM,Alex R.,Christine Joy,3,1,SM Grand Branch,SM Grand Central,756.0,378.0,378.0,Partial,,
2025-005-SMGRA,20250610-SMG-005,10-06-2025,03:45,2025/06/10,11:45 PM,Maria S.,Christine Joy,1,4,SM Grand Branch,SM Grand Central,464.7456,232.3728,232.3728,Partial,,
2025-006-SMGRA,20250610-SMG-006,10-06-2025,06:31,2025/06/12,02:31 PM,Alex R.,Anna Mae,5,4,SM Grand Branch,SM Grand Central,1377.0,688.5,688.5,Partial,,
2025-001-SMVAL,20250611-SMV-001,11-06-2025,09:33,2025/06/12,09:33 PM,Alex R.,Anna Mae,3,0,Valenzuela Branch,Valenzuela City,541.1664000000001,270.58320000000003,270.58320000000003,Partial,,
2025-002-SMVAL,20250611-SMV-002,11-06-2025,06:36,2025/06/11,08:36 AM,Liza M.,Juan Dela Cruz,4,2,Valenzuela Branch,Valenzuela City,1242.0,621.0,621.0,Partial,,
2025-003-SMVALZ,20250611-SMV-003,11-06-2025,02:59,2025/06/11,02:59 PM,John D.,Juan Dela Cruz,3,3,Valenzuela Branch,Valenzuela City,1891.5120000000002,945.7560000000001,945.7560000000001,Partial,,
2025-004-SMVAL,20250611-SMV-004,11-06-2025,03:04,2025/06/11,08:04 PM,Maria S.,Anna Mae,4,4,Valenzuela Branch,Valenzuela City,756.0,378.0,378.0,Partial,,
2025-005-SMVAL,20250611-SMV-005,11-06-2025,08:05,2025/06/12,08:05 AM,John D.,Anna Mae,2,2,Valenzuela Branch,Valenzuela City,1232.9496,616.4748,616.4748,Partial,,5515.0
2025-001-SMGRND,20250611-VAL-001,11-06-2025,05:44,2025/06/11,09:44 PM,Liza M.,Anna Mae,5,5,VAL,,702.0,351.0,351.0,Partial,,
2025-002-SMGRA,20250611-VAL-002,11-06-2025,00:38,2025/06/13,10:38 AM,Alex R.,Juan Dela Cruz,3,4,VAL,,2484.0,1242.0,1242.0,Partial,,
2025-003-SMGR,20250611-VAL-003,11-06-2025,02:41,2025/06/12,07:41 PM,John D.,Juan Dela Cruz,3,0,VAL,,756.0,378.0,378.0,Partial,,
2025-004-SMGR,20250611-VAL-004,11-06-2025,09:05,2025/06/12,01:05 PM,Maria S.,Anna Mae,4,4,VAL,,1299.4992000000002,649.7496000000001,649.7496000000001,Partial,,
2025-005-SMGR,20250611-VAL-005,11-06-2025,04:25,2025/06/13,02:25 AM,Liza M.,Mark Anthony,3,2,VAL,,1242.0,621.0,621.0,Partial,Check packaging,6223.0
2025-001-SMGRA,20250611-SMG-001,11-06-2025,08:40,2025/06/11,02:40 AM,Maria S.,Anna Mae,2,4,SM Grand Branch  ,SM Grand Central,351.0,175.5,175.5,Partial,,
2025-002-SMGRA,20250611-SMG-002,11-06-2025,02:56,2025/06/12,04:56 AM,Alex R.,Mark Anthony,5,3,SM Grand Branch,SM Grand Central,621.0,310.5,310.5,Partial,,7505.0
2025-003-SMGRND,20250611-SMG-003,11-06-2025,03:47,2025/06/14,12:47 PM,Maria S.,Christine Joy,1,2,SM Grand Branch,SM Grand Central,351.0,175.5,175.5,Partial,Check packaging,
2025-004-SMGRA,20250611-SMG-004,11-06-2025,07:49,2025/06/12,07:49 AM,Liza M.,Pedro Santos,3,4,SM Grand Branch,SM Grand Central,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-005-SMGRND,20250611-SMG-005,11-06-2025,08:45,2025/06/14,02:45 AM,John D.,Juan Dela Cruz,2,5,SM Grand Branch,SM Grand Central,1083.1752000000001,541.5876000000001,541.5876000000001,Partial,,
2025-006-SMGR,20250611-SMG-006,11-06-2025,08:18,2025/06/13,09:18 PM,Alex R.,Christine Joy,1,5,SM Grand Branch,SM Grand Central,1377.0,688.5,688.5,Partial,,
2025-007-SMGRA,20250611-SMG-007,11-06-2025,00:33,2025/06/12,06:33 PM,John D.,Christine Joy,4,5,SM Grand Branch,SM Grand Central,429.1272,214.5636,214.5636,Partial,,
2025-001-VALEN,20250612-SMV-001,12-06-2025,07:49,2025/06/12,10:49 PM,Alex R.,Mark Anthony,4,1,Valenzuela Branch,Valenzuela City,2484.0,1242.0,1242.0,Partial,Check packaging,
2025-002-VALEN,20250612-SMV-002,12-06-2025,07:44,2025/06/14,09:44 PM,John D.,Juan Dela Cruz,4,5,Valenzuela Branch  ,Valenzuela City,388.7352,194.3676,194.3676,Partial,Check packaging,6825.0
2025-003-SMVAL,20250612-SMV-003,12-06-2025,06:20,2025/06/14,11:20 AM,Maria S.,Mark Anthony,1,2,Valenzuela Branch  ,Valenzuela City,1242.0,621.0,621.0,Partial,,
2025-004-VALEN,20250612-SMV-004,12-06-2025,09:15,2025/06/13,10:15 PM,Maria S.,Christine Joy,5,0,Valenzuela Branch,Valenzuela City,621.0,310.5,310.5,Partial,,
2025-005-VALEN,20250612-SMV-005,12-06-2025,08:24,2025/06/14,09:24 AM,Maria S.,Christine Joy,1,4,Valenzuela Branch,Valenzuela City,1804.5504000000003,902.2752000000002,902.2752000000002,Partial,,
2025-006-VALEN,20250612-SMV-006,12-06-2025,01:43,2025/06/13,07:43 AM,John D.,Mark Anthony,4,0,Valenzuela Branch,Valenzuela City,2808.0,1404.0,1404.0,Partial,,2747.0
2025-007-SMVALZ,20250612-SMV-007,12-06-2025,03:06,2025/06/14,01:06 PM,Liza M.,Christine Joy,2,2,Valenzuela Branch,Valenzuela City,572.6592,286.3296,286.3296,Partial,,
2025-001-SMGR,20250612-VAL-001,12-06-2025,03:04,2025/06/13,03:04 AM,Liza M.,Pedro Santos,3,3,VAL,,3240.0,1620.0,1620.0,Partial,,
2025-002-SMGRND,20250612-VAL-002,12-06-2025,05:00,2025/06/14,08:00 AM,Liza M.,Pedro Santos,3,4,VAL,,972.0000000000001,486.00000000000006,486.00000000000006,Partial,,
2025-003-SMGRA,20250612-VAL-003,12-06-2025,09:42,2025/06/15,08:42 AM,John D.,Anna Mae,1,4,VAL,,2430.0,1215.0,1215.0,Partial,,
2025-004-SMGRA,20250612-VAL-004,12-06-2025,02:49,2025/06/13,09:49 PM,Maria S.,Juan Dela Cruz,5,1,VAL  ,,490.92480000000006,245.46240000000003,245.46240000000003,Partial,,
2025-005-SMGRND,20250612-VAL-005,12-06-2025,07:57,2025/06/14,04:57 PM,Maria S.,Christine Joy,3,1,VAL  ,,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-006-SMGR,20250612-VAL-006,12-06-2025,04:14,2025/06/13,10:14 PM,Liza M.,Mark Anthony,3,5,VAL  ,,1242.0,621.0,621.0,Partial,,
2025-001-SMGR,20250612-SMG-001,12-06-2025,01:01,2025/06/13,06:01 AM,John D.,Pedro Santos,2,1,SM Grand Branch,SM Grand Central,702.0,351.0,351.0,Partial,,
2025-002-SMGRA,20250612-SMG-002,12-06-2025,09:18,2025/06/15,04:18 PM,John D.,Mark Anthony,4,5,SM Grand Branch,SM Grand Central,695.0664,347.5332,347.5332,Partial,,
2025-003-SMGRA,20250612-SMG-003,12-06-2025,07:24,2025/06/13,12:24 AM,Liza M.,Juan Dela Cruz,2,0,SM Grand Branch  ,SM Grand Central,1114.4520000000002,557.2260000000001,557.2260000000001,Partial,,
2025-004-SMGRND,20250612-SMG-004,12-06-2025,07:53,2025/06/12,12:53 AM,John D.,Juan Dela Cruz,4,2,SM Grand Branch  ,SM Grand Central,3240.0,1620.0,1620.0,Partial,,
2025-005-SMGR,20250612-SMG-005,12-06-2025,01:20,2025/06/13,06:20 AM,Maria S.,Juan Dela Cruz,4,0,SM Grand Branch,SM Grand Central,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-006-SMGRA,20250612-SMG-006,12-06-2025,07:52,2025/06/14,09:52 AM,Alex R.,Mark Anthony,5,5,SM Grand Branch,SM Grand Central,683.9856000000001,341.99280000000005,341.99280000000005,Partial,,
2025-001-SMVALZ,20250613-SMV-001,13-06-2025,06:49,2025/06/16,01:49 PM,Alex R.,Christine Joy,1,1,Valenzuela Branch,Valenzuela City,1242.0,621.0,621.0,Partial,,
2025-002-SMVALZ,20250613-SMV-002,13-06-2025,00:21,2025/06/13,02:21 AM,Liza M.,Pedro Santos,2,2,Valenzuela Branch  ,Valenzuela City,972.0000000000001,486.00000000000006,486.00000000000006,Partial,,
2025-003-SMVAL,20250613-SMV-003,13-06-2025,06:55,2025/06/15,12:55 PM,John D.,Pedro Santos,4,5,Valenzuela Branch  ,Valenzuela City,1269.0,634.5,634.5,Partial,,
2025-004-VALEN,20250613-SMV-004,13-06-2025,09:51,2025/06/15,03:51 PM,Maria S.,Anna Mae,4,0,Valenzuela Branch,Valenzuela City,445.3704,222.6852,222.6852,Partial,,3004.0
2025-005-VALEN,20250613-SMV-005,13-06-2025,05:12,2025/06/14,10:12 PM,John D.,Juan Dela Cruz,3,5,Valenzuela Branch,Valenzuela City,621.0,310.5,310.5,Partial,,
2025-001-SMGRND,20250613-VAL-001,13-06-2025,03:23,2025/06/13,04:23 AM,John D.,Anna Mae,3,3,VAL  ,,1107.0,553.5,553.5,Partial,,
2025-002-SMGR,20250613-VAL-002,13-06-2025,04:46,2025/06/15,09:46 PM,Liza M.,Juan Dela Cruz,5,4,VAL,,351.0,175.5,175.5,Partial,,
2025-003-SMGRND,20250613-VAL-003,13-06-2025,01:39,2025/06/16,09:39 AM,Liza M.,Mark Anthony,4,1,VAL,,594.0,297.0,297.0,Partial,,7178.0
2025-004-SMGRND,20250613-VAL-004,13-06-2025,08:24,2025/06/16,03:24 AM,Alex R.,Mark Anthony,3,0,VAL,,1553.9688,776.9844,776.9844,Partial,,
2025-005-SMGR,20250613-VAL-005,13-06-2025,01:37,2025/06/15,03:37 AM,Liza M.,Mark Anthony,2,1,VAL,,756.0,378.0,378.0,Partial,,
2025-001-SMGRND,20250613-SMG-001,13-06-2025,09:47,2025/06/13,07:47 AM,Alex R.,Anna Mae,5,3,SM Grand Branch,SM Grand Central,972.0000000000001,486.00000000000006,486.00000000000006,Partial,Check packaging,
2025-002-SMGRA,20250613-SMG-002,13-06-2025,01:43,2025/06/15,11:43 AM,Maria S.,Pedro Santos,4,2,SM Grand Branch,SM Grand Central,972.0000000000001,486.00000000000006,486.00000000000006,Partial,,
2025-003-SMGR,20250613-SMG-003,13-06-2025,09:01,2025/06/13,01:01 PM,Alex R.,Mark Anthony,5,0,SM Grand Branch,SM Grand Central,486.00000000000006,243.00000000000003,243.00000000000003,Partial,,
2025-004-SMGRND,20250613-SMG-004,13-06-2025,02:30,2025/06/13,02:30 AM,Liza M.,Mark Anthony,2,0,SM Grand Branch,SM Grand Central,1242.0,621.0,621.0,Partial,,
2025-005-SMGRA,20250613-SMG-005,13-06-2025,06:04,2025/06/15,06:04 PM,Maria S.,Mark Anthony,4,5,SM Grand Branch,SM Grand Central,263.52000000000004,131.76000000000002,131.76000000000002,Partial,,
2025-001-VALEN,20250614-SMV-001,14-06-2025,00:40,2025/06/16,05:40 AM,Alex R.,Pedro Santos,5,3,Valenzuela Branch,Valenzuela City,1863.0000000000002,931.5000000000001,931.5000000000001,Partial,,
2025-002-VALEN,20250614-SMV-002,14-06-2025,03:54,2025/06/14,12:54 PM,Alex R.,Pedro Santos,5,1,Valenzuela Branch,Valenzuela City,621.0,310.5,310.5,Partial,,
2025-003-VALEN,20250614-SMV-003,14-06-2025,00:36,2025/06/14,11:36 AM,John D.,Mark Anthony,3,3,Valenzuela Branch,Valenzuela City,1885.0968000000003,942.5484000000001,942.5484000000001,Partial,,
2025-004-VALEN,20250614-SMV-004,14-06-2025,09:13,2025/06/17,02:13 AM,John D.,Christine Joy,5,4,Valenzuela Branch  ,Valenzuela City,1512.0,756.0,756.0,Partial,,6115.0
2025-005-VALEN,20250614-SMV-005,14-06-2025,07:53,2025/06/17,01:53 PM,Liza M.,Christine Joy,2,0,Valenzuela Branch,Valenzuela City,624.7152000000001,312.35760000000005,312.35760000000005,Partial,,
2025-001-SMGRND,20250614-VAL-001,14-06-2025,02:13,2025/06/15,03:13 PM,Alex R.,Juan Dela Cruz,1,1,VAL,,702.0,351.0,351.0,Partial,,
