receipt_id,transaction_id,date_in,time_in,date_out,time_out,received_by,customer,num_pairs,num_released,branch,branch_loc,total,amount_paid,remaining_balance,payment_status,notes,misc_code
2025-001-SMGRND,20250601-SMG-001,01-06-2025,07:52,2025/06/01,07:52 AM,Alex R.,Mark Anthony,5,5,SM Grand Branch,SM Grand Central,1467.1792,733.5896,733.5896,Partial,,
2025-002-SMGR,20250601-SMG-002,01-06-2025,01:18,2025/06/03,08:18 PM,Alex R.,Anna Mae,2,3,SM Grand Branch,SM Grand Central,997.2800000000001,498.64000000000004,498.64000000000004,Partial,,5639.0
2025-003-SMGR,20250601-SMG-003,01-06-2025,03:51,2025/06/01,02:51 AM,Liza M.,Pedro Santos,2,3,SM Grand Branch  ,SM Grand Central,2162.0,1081.0,1081.0,Partial,,
2025-004-SMGRA,20250601-SMG-004,01-06-2025,05:09,2025/06/02,04:09 PM,Maria S.,Pedro Santos,2,2,SM Grand Branch,SM Grand Central,3174.0,1587.0,1587.0,Partial,,
2025-005-SMGRA,20250601-SMG-005,01-06-2025,09:15,2025/06/01,03:15 PM,John D.,Mark Anthony,2,3,SM Grand Branch,SM Grand Central,943.0,471.5,471.5,Partial,,5921.0
2025-006-SMGR,20250601-SMG-006,01-06-2025,00:31,2025/06/02,03:31 AM,Maria S.,Juan Dela Cruz,2,0,SM Grand Branch,SM Grand Central,1058.0,529.0,529.0,Partial,,
2025-007-SMGR,20250601-SMG-007,01-06-2025,04:18,2025/06/02,03:18 PM,Alex R.,Pedro Santos,2,2,SM Grand Branch,SM Grand Central,459.4112,229.7056,229.7056,Partial,,
2025-001-SMVAL,20250602-SMV-001,02-06-2025,04:38,2025/06/02,10:38 PM,John D.,Christine Joy,3,3,Valenzuela Branch,Valenzuela City,644.0,322.0,322.0,Partial,Check packaging,
2025-002-SMVALZ,20250602-SMV-002,02-06-2025,05:04,2025/06/02,12:04 AM,Liza M.,Christine Joy,1,1,Valenzuela Branch,Valenzuela City,644.0,322.0,322.0,Partial,,
2025-003-SMVALZ,20250602-SMV-003,02-06-2025,02:16,2025/06/02,11:16 AM,Maria S.,Anna Mae,5,2,Valenzuela Branch,Valenzuela City,414.0,207.0,207.0,Partial,,
2025-004-SMVALZ,20250602-SMV-004,02-06-2025,06:20,2025/06/04,01:20 PM,Maria S.,Juan Dela Cruz,4,4,Valenzuela Branch,Valenzuela City,1058.0,529.0,529.0,Partial,,
2025-005-SMVAL,20250602-SMV-005,02-06-2025,04:25,2025/06/05,05:25 PM,Liza M.,Anna Mae,4,1,Valenzuela Branch,Valenzuela City,1886.0,943.0,943.0,Partial,,
2025-006-SMVALZ,20250602-SMV-006,02-06-2025,05:51,2025/06/04,09:51 PM,Maria S.,Anna Mae,1,5,Valenzuela Branch  ,Valenzuela City,414.0,207.0,207.0,Partial,,
2025-007-SMVALZ,20250602-SMV-007,02-06-2025,05:14,2025/06/04,02:14 AM,Liza M.,Juan Dela Cruz,2,4,Valenzuela Branch,Valenzuela City,414.0,207.0,207.0,Partial,Check packaging,
2025-001-SMGRND,20250602-VAL-001,02-06-2025,04:53,2025/06/03,09:53 PM,Liza M.,Pedro Santos,1,1,VAL,,1242.0,621.0,621.0,Partial,,
2025-002-SMGRA,20250602-VAL-002,02-06-2025,05:11,2025/06/02,08:11 PM,Liza M.,Christine Joy,3,1,VAL,,299.0,149.5,149.5,Partial,,2510.0
2025-003-SMGRND,20250602-VAL-003,02-06-2025,08:04,2025/06/04,11:04 PM,Alex R.,Juan Dela Cruz,3,4,VAL  ,,1012.0,506.0,506.0,Partial,,
2025-004-SMGRA,20250602-VAL-004,02-06-2025,09:32,2025/06/04,06:32 AM,Maria S.,Juan Dela Cruz,2,5,VAL,,329.19440000000003,164.59720000000002,164.59720000000002,Partial,,
2025-005-SMGRND,20250602-VAL-005,02-06-2025,08:36,2025/06/02,04:36 AM,Liza M.,Pedro Santos,2,2,VAL  ,,598.0,299.0,299.0,Partial,,
2025-006-SMGR,20250602-VAL-006,02-06-2025,00:47,2025/06/02,11:47 PM,John D.,Anna Mae,1,0,VAL,,851.0,425.5,425.5,Partial,,
2025-001-SMGRA,20250602-SMG-001,02-06-2025,06:20,2025/06/03,08:20 AM,John D.,Mark Anthony,2,0,SM Grand Branch,SM Grand Central,1058.0,529.0,529.0,Partial,,
2025-002-SMGR,20250602-SMG-002,02-06-2025,05:54,2025/06/03,12:54 AM,Maria S.,Christine Joy,1,5,SM Grand Branch,SM Grand Central,609.1320000000001,304.56600000000003,304.56600000000003,Partial,,
2025-003-SMGRA,20250602-SMG-003,02-06-2025,02:37,2025/06/03,02:37 AM,Liza M.,Pedro Santos,2,4,SM Grand Branch  ,SM Grand Central,1170.9944,585.4972,585.4972,Partial,,
2025-004-SMGRND,20250602-SMG-004,02-06-2025,06:50,2025/06/02,05:50 AM,Maria S.,Mark Anthony,3,5,SM Grand Branch,SM Grand Central,828.0,414.0,414.0,Partial,,
2025-005-SMGR,20250602-SMG-005,02-06-2025,08:41,2025/06/04,06:41 PM,John D.,Mark Anthony,1,0,SM Grand Branch,SM Grand Central,1288.0,644.0,644.0,Partial,,
2025-001-SMVALZ,20250603-SMV-001,03-06-2025,05:51,2025/06/03,05:51 AM,Alex R.,Anna Mae,3,2,Valenzuela Branch,Valenzuela City,2116.0,1058.0,1058.0,Partial,Check packaging,
2025-002-VALEN,20250603-SMV-002,03-06-2025,06:44,2025/06/05,06:44 PM,Alex R.,Juan Dela Cruz,4,4,Valenzuela Branch,Valenzuela City,529.0,264.5,264.5,Partial,,
2025-003-VALEN,20250603-SMV-003,03-06-2025,06:01,2025/06/05,03:01 AM,John D.,Juan Dela Cruz,1,0,Valenzuela Branch  ,Valenzuela City,598.0,299.0,299.0,Partial,,
2025-004-VALEN,20250603-SMV-004,03-06-2025,09:39,2025/06/03,05:39 PM,Maria S.,Juan Dela Cruz,1,2,Valenzuela Branch  ,Valenzuela City,759.0,379.5,379.5,Partial,,
2025-005-SMVAL,20250603-SMV-005,03-06-2025,04:34,2025/06/03,10:34 PM,Maria S.,Anna Mae,3,5,Valenzuela Branch,Valenzuela City,851.0,425.5,425.5,Partial,,5214.0
2025-006-VALEN,20250603-SMV-006,03-06-2025,04:56,2025/06/04,08:56 PM,Liza M.,Mark Anthony,2,0,Valenzuela Branch,Valenzuela City,828.0,414.0,414.0,Partial,,3304.0
2025-001-SMGR,20250603-VAL-001,03-06-2025,06:26,2025/06/05,10:26 PM,Alex R.,Juan Dela Cruz,3,1,VAL,,2116.0,1058.0,1058.0,Partial,,
2025-002-SMGRND,20250603-VAL-002,03-06-2025,07:54,2025/06/03,04:54 AM,John D.,Anna Mae,4,2,VAL,,299.0,149.5,149.5,Partial,,
2025-003-SMGR,20250603-VAL-003,03-06-2025,04:11,2025/06/05,08:11 PM,Alex R.,Mark Anthony,4,2,VAL  ,,1472.0,736.0,736.0,Partial,,
2025-004-SMGRND,20250603-VAL-004,03-06-2025,00:42,2025/06/03,09:42 PM,John D.,Anna Mae,5,2,VAL,,529.0,264.5,264.5,Partial,,
2025-005-SMGRA,20250603-VAL-005,03-06-2025,02:16,2025/06/03,01:16 AM,Maria S.,Juan Dela Cruz,1,1,VAL,,2000.0984,1000.0492,1000.0492,Partial,,
2025-001-SMGRND,20250603-SMG-001,03-06-2025,04:16,2025/06/05,08:16 PM,Liza M.,Juan Dela Cruz,1,1,SM Grand Branch,SM Grand Central,2990.0,1495.0,1495.0,Partial,,
2025-002-SMGRND,20250603-SMG-002,03-06-2025,01:43,2025/06/05,08:43 PM,Liza M.,Christine Joy,4,0,SM Grand Branch,SM Grand Central,828.0,414.0,414.0,Partial,,
2025-003-SMGR,20250603-SMG-003,03-06-2025,06:26,2025/06/06,07:26 AM,Maria S.,Christine Joy,2,2,SM Grand Branch,SM Grand Central,1324.156,662.078,662.078,Partial,Check packaging,9732.0
2025-004-SMGRND,20250603-SMG-004,03-06-2025,09:08,2025/06/05,04:08 AM,Maria S.,Anna Mae,5,0,SM Grand Branch,SM Grand Central,1096.7872000000002,548.3936000000001,548.3936000000001,Partial,,
2025-005-SMGRA,20250603-SMG-005,03-06-2025,08:21,2025/06/05,02:21 PM,John D.,Christine Joy,5,1,SM Grand Branch  ,SM Grand Central,1106.4104,553.2052,553.2052,Partial,,
2025-006-SMGRA,20250603-SMG-006,03-06-2025,09:11,2025/06/05,05:11 PM,Maria S.,Christine Joy,4,5,SM Grand Branch,SM Grand Central,372.6736,186.3368,186.3368,Partial,,
2025-007-SMGR,20250603-SMG-007,03-06-2025,07:23,2025/06/04,06:23 AM,Maria S.,Juan Dela Cruz,3,1,SM Grand Branch,SM Grand Central,1058.0,529.0,529.0,Partial,,
2025-001-SMVAL,20250604-SMV-001,04-06-2025,04:39,2025/06/04,07:39 PM,Maria S.,Pedro Santos,5,4,Valenzuela Branch,Valenzuela City,943.0,471.5,471.5,Partial,,
2025-002-VALEN,20250604-SMV-002,04-06-2025,06:09,2025/06/06,09:09 PM,John D.,Juan Dela Cruz,2,1,Valenzuela Branch,Valenzuela City,2346.0,1173.0,1173.0,Partial,,
2025-003-SMVALZ,20250604-SMV-003,04-06-2025,07:26,2025/06/04,06:26 PM,John D.,Juan Dela Cruz,3,1,Valenzuela Branch,Valenzuela City,1173.0,586.5,586.5,Partial,,
2025-004-SMVALZ,20250604-SMV-004,04-06-2025,00:28,2025/06/04,06:28 PM,Alex R.,Christine Joy,4,4,Valenzuela Branch,Valenzuela City,695.7408,347.8704,347.8704,Partial,,
2025-005-VALEN,20250604-SMV-005,04-06-2025,00:25,2025/06/04,07:25 PM,John D.,Pedro Santos,5,2,Valenzuela Branch,Valenzuela City,1058.0,529.0,529.0,Partial,,
2025-006-SMVALZ,20250604-SMV-006,04-06-2025,06:55,2025/06/04,06:55 PM,Maria S.,Juan Dela Cruz,4,5,Valenzuela Branch,Valenzuela City,621.0,310.5,310.5,Partial,,3235.0
2025-007-SMVALZ,20250604-SMV-007,04-06-2025,02:42,2025/06/04,02:42 PM,Alex R.,Christine Joy,5,0,Valenzuela Branch,Valenzuela City,2346.0,1173.0,1173.0,Partial,,1507.0
2025-001-SMGR,20250604-VAL-001,04-06-2025,01:11,2025/06/05,04:11 AM,John D.,Mark Anthony,3,0,VAL,,1058.0,529.0,529.0,Partial,,
2025-002-SMGR,20250604-VAL-002,04-06-2025,06:42,2025/06/05,03:42 AM,Alex R.,Juan Dela Cruz,1,4,VAL,,751.2352,375.6176,375.6176,Partial,,
2025-003-SMGRA,20250604-VAL-003,04-06-2025,08:31,2025/06/07,12:31 PM,Alex R.,Pedro Santos,3,1,VAL,,529.0,264.5,264.5,Partial,,
2025-004-SMGRND,20250604-VAL-004,04-06-2025,00:53,2025/06/06,03:53 PM,Alex R.,Mark Anthony,4,2,VAL  ,,943.0,471.5,471.5,Partial,,
2025-005-SMGR,20250604-VAL-005,04-06-2025,07:08,2025/06/05,04:08 AM,Liza M.,Mark Anthony,1,0,VAL,,1058.0,529.0,529.0,Partial,,
2025-006-SMGR,20250604-VAL-006,04-06-2025,00:08,2025/06/05,01:08 PM,Alex R.,Anna Mae,2,5,VAL,,943.0,471.5,471.5,Partial,,
2025-007-SMGR,20250604-VAL-007,04-06-2025,00:40,2025/06/06,08:40 PM,Alex R.,Anna Mae,4,2,VAL,,1081.0,540.5,540.5,Partial,,
2025-001-SMGR,20250604-SMG-001,04-06-2025,02:47,2025/06/06,04:47 PM,John D.,Juan Dela Cruz,2,1,SM Grand Branch,SM Grand Central,1201.4464,600.7232,600.7232,Partial,,
2025-002-SMGR,20250604-SMG-002,04-06-2025,09:21,2025/06/04,07:21 PM,Liza M.,Mark Anthony,4,1,SM Grand Branch,SM Grand Central,1886.0,943.0,943.0,Partial,,
2025-003-SMGRND,20250604-SMG-003,04-06-2025,03:59,2025/06/04,10:59 PM,Alex R.,Anna Mae,1,4,SM Grand Branch  ,SM Grand Central,1058.0,529.0,529.0,Partial,,
2025-004-SMGRND,20250604-SMG-004,04-06-2025,08:29,2025/06/06,08:29 AM,John D.,Pedro Santos,4,0,SM Grand Branch,SM Grand Central,943.0,471.5,471.5,Partial,,
2025-005-SMGRND,20250604-SMG-005,04-06-2025,05:50,2025/06/04,09:50 AM,Alex R.,Anna Mae,2,3,SM Grand Branch,SM Grand Central,407.6888,203.8444,203.8444,Partial,,
2025-006-SMGRND,20250604-SMG-006,04-06-2025,04:47,2025/06/05,07:47 PM,Alex R.,Mark Anthony,1,5,SM Grand Branch,SM Grand Central,1086.2624,543.1312,543.1312,Partial,,
2025-001-VALEN,20250605-SMV-001,05-06-2025,04:06,2025/06/07,02:06 AM,John D.,Anna Mae,5,0,Valenzuela Branch,Valenzuela City,286.1016,143.0508,143.0508,Partial,,
2025-002-SMVALZ,20250605-SMV-002,05-06-2025,01:15,2025/06/05,01:15 PM,Alex R.,Christine Joy,2,0,Valenzuela Branch,Valenzuela City,497.31519999999995,248.65759999999997,248.65759999999997,Partial,,
2025-003-SMVAL,20250605-SMV-003,05-06-2025,01:36,2025/06/07,10:36 PM,Maria S.,Christine Joy,4,1,Valenzuela Branch,Valenzuela City,1058.0,529.0,529.0,Partial,,
2025-004-SMVALZ,20250605-SMV-004,05-06-2025,00:34,2025/06/05,11:34 PM,John D.,Anna Mae,4,5,Valenzuela Branch,Valenzuela City,539.948,269.974,269.974,Partial,,
2025-005-VALEN,20250605-SMV-005,05-06-2025,05:10,2025/06/08,10:10 PM,John D.,Christine Joy,2,2,Valenzuela Branch,Valenzuela City,1265.0,632.5,632.5,Partial,,
2025-006-SMVAL,20250605-SMV-006,05-06-2025,03:31,2025/06/08,08:31 AM,Liza M.,Mark Anthony,5,1,Valenzuela Branch,Valenzuela City,529.0,264.5,264.5,Partial,Check packaging,
2025-007-SMVAL,20250605-SMV-007,05-06-2025,03:11,2025/06/07,02:11 PM,Liza M.,Pedro Santos,4,0,Valenzuela Branch,Valenzuela City,598.0,299.0,299.0,Partial,,
2025-001-SMGR,20250605-VAL-001,05-06-2025,02:02,2025/06/07,12:02 PM,Maria S.,Christine Joy,2,3,VAL,,1035.9384,517.9692,517.9692,Partial,,
2025-002-SMGRA,20250605-VAL-002,05-06-2025,07:39,2025/06/06,02:39 AM,Liza M.,Mark Anthony,1,3,VAL,,1058.0,529.0,529.0,Partial,,
2025-003-SMGRND,20250605-VAL-003,05-06-2025,06:56,2025/06/06,02:56 PM,Liza M.,Mark Anthony,3,1,VAL,,388.57120000000003,194.28560000000002,194.28560000000002,Partial,,
2025-004-SMGR,20250605-VAL-004,05-06-2025,01:43,2025/06/05,02:43 AM,Liza M.,Anna Mae,4,4,VAL,,644.0,322.0,322.0,Partial,,
2025-005-SMGRND,20250605-VAL-005,05-06-2025,07:20,2025/06/05,05:20 PM,Maria S.,Christine Joy,2,2,VAL,,885.5552,442.7776,442.7776,Partial,,9749.0
2025-006-SMGRA,20250605-VAL-006,05-06-2025,09:52,2025/06/07,04:52 PM,Maria S.,Anna Mae,3,4,VAL,,2760.0,1380.0,1380.0,Partial,,7210.0
2025-007-SMGRA,20250605-VAL-007,05-06-2025,02:17,2025/06/07,09:17 PM,Liza M.,Mark Anthony,2,3,VAL,,828.0,414.0,414.0,Partial,Check packaging,
2025-001-SMGR,20250605-SMG-001,05-06-2025,04:48,2025/06/05,08:48 AM,Alex R.,Christine Joy,4,4,SM Grand Branch  ,SM Grand Central,411.4976,205.7488,205.7488,Partial,Check packaging,
2025-002-SMGR,20250605-SMG-002,05-06-2025,07:59,2025/06/06,05:59 AM,Liza M.,Christine Joy,2,1,SM Grand Branch,SM Grand Central,1242.0,621.0,621.0,Partial,,
2025-003-SMGR,20250605-SMG-003,05-06-2025,03:09,2025/06/05,08:09 AM,Liza M.,Anna Mae,5,4,SM Grand Branch,SM Grand Central,1058.0,529.0,529.0,Partial,,6841.0
2025-004-SMGRND,20250605-SMG-004,05-06-2025,08:27,2025/06/06,11:27 PM,Liza M.,Juan Dela Cruz,2,0,SM Grand Branch,SM Grand Central,414.0,207.0,207.0,Partial,,
2025-005-SMGR,20250605-SMG-005,05-06-2025,06:40,2025/06/07,01:40 AM,Maria S.,Pedro Santos,1,4,SM Grand Branch,SM Grand Central,1391.0032,695.5016,695.5016,Partial,,
2025-006-SMGRA,20250605-SMG-006,05-06-2025,09:35,2025/06/07,06:35 AM,John D.,Juan Dela Cruz,2,2,SM Grand Branch  ,SM Grand Central,598.0,299.0,299.0,Partial,,
2025-007-SMGRA,20250605-SMG-007,05-06-2025,07:04,2025/06/07,04:04 PM,John D.,Juan Dela Cruz,5,3,SM Grand Branch  ,SM Grand Central,970.1032000000001,485.05160000000006,485.05160000000006,Partial,,6840.0
2025-001-SMVAL,20250606-SMV-001,06-06-2025,01:34,2025/06/07,11:34 PM,Alex R.,Juan Dela Cruz,5,1,Valenzuela Branch  ,Valenzuela City,736.0,368.0,368.0,Partial,Check packaging,
2025-002-SMVALZ,20250606-SMV-002,06-06-2025,06:48,2025/06/07,02:48 PM,John D.,Christine Joy,4,5,Valenzuela Branch,Valenzuela City,299.0,149.5,149.5,Partial,,
2025-003-SMVAL,20250606-SMV-003,06-06-2025,01:35,2025/06/07,08:35 PM,John D.,Christine Joy,2,0,Valenzuela Branch,Valenzuela City,943.0,471.5,471.5,Partial,,
2025-004-SMVALZ,20250606-SMV-004,06-06-2025,04:07,2025/06/07,04:07 PM,John D.,Mark Anthony,4,5,Valenzuela Branch  ,Valenzuela City,1058.0,529.0,529.0,Partial,,
2025-005-SMVAL,20250606-SMV-005,06-06-2025,06:08,2025/06/08,11:08 PM,John D.,Christine Joy,4,0,Valenzuela Branch,Valenzuela City,292.67040000000003,146.33520000000001,146.33520000000001,Partial,,
2025-001-SMGRND,20250606-VAL-001,06-06-2025,07:51,2025/06/08,08:51 PM,Alex R.,Juan Dela Cruz,5,1,VAL,,1006.1856000000001,503.09280000000007,503.09280000000007,Partial,,
2025-002-SMGRND,20250606-VAL-002,06-06-2025,09:23,2025/06/09,09:23 AM,Alex R.,Anna Mae,3,1,VAL,,828.0,414.0,414.0,Partial,,4117.0
2025-003-SMGRA,20250606-VAL-003,06-06-2025,09:59,2025/06/07,07:59 PM,Alex R.,Anna Mae,1,3,VAL,,1058.0,529.0,529.0,Partial,,
2025-004-SMGRND,20250606-VAL-004,06-06-2025,05:31,2025/06/09,10:31 AM,Alex R.,Juan Dela Cruz,2,4,VAL,,736.0,368.0,368.0,Partial,,
2025-005-SMGRND,20250606-VAL-005,06-06-2025,09:35,2025/06/07,10:35 AM,Maria S.,Christine Joy,5,3,VAL,,598.0,299.0,299.0,Partial,,
2025-006-SMGRA,20250606-VAL-006,06-06-2025,00:40,2025/06/07,09:40 PM,Alex R.,Juan Dela Cruz,5,5,VAL,,1886.0,943.0,943.0,Partial,,
2025-001-SMGR,20250606-SMG-001,06-06-2025,05:27,2025/06/07,06:27 PM,Maria S.,Juan Dela Cruz,3,1,SM Grand Branch,SM Grand Central,1288.0,644.0,644.0,Partial,,
2025-002-SMGRND,20250606-SMG-002,06-06-2025,02:45,2025/06/08,10:45 PM,Liza M.,Christine Joy,1,5,SM Grand Branch  ,SM Grand Central,644.0,322.0,322.0,Partial,,9662.0
2025-003-SMGR,20250606-SMG-003,06-06-2025,04:25,2025/06/08,04:25 AM,Alex R.,Juan Dela Cruz,2,0,SM Grand Branch,SM Grand Central,1173.0,586.5,586.5,Partial,,
2025-004-SMGRA,20250606-SMG-004,06-06-2025,07:04,2025/06/08,08:04 AM,Alex R.,Pedro Santos,5,2,SM Grand Branch,SM Grand Central,308.6048,154.3024,154.3024,Partial,,
2025-005-SMGRND,20250606-SMG-005,06-06-2025,07:13,2025/06/06,02:13 PM,Maria S.,Christine Joy,5,1,SM Grand Branch,SM Grand Central,2346.0,1173.0,1173.0,Partial,,
2025-006-SMGR,20250606-SMG-006,06-06-2025,08:37,2025/06/08,12:37 PM,John D.,Mark Anthony,5,1,SM Grand Branch  ,SM Grand Central,695.5568,347.7784,347.7784,Partial,,
2025-001-VALEN,20250607-SMV-001,07-06-2025,06:00,2025/06/08,09:00 PM,Maria S.,Juan Dela Cruz,3,4,Valenzuela Branch,Valenzuela City,759.0,379.5,379.5,Partial,,9435.0
2025-002-SMVAL,20250607-SMV-002,07-06-2025,06:06,2025/06/09,02:06 AM,Maria S.,Christine Joy,4,3,Valenzuela Branch  ,Valenzuela City,414.0,207.0,207.0,Partial,,
2025-003-SMVALZ,20250607-SMV-003,07-06-2025,08:15,2025/06/09,09:15 PM,Alex R.,Mark Anthony,4,0,Valenzuela Branch,Valenzuela City,2346.0,1173.0,1173.0,Partial,,
2025-004-SMVALZ,20250607-SMV-004,07-06-2025,08:48,2025/06/09,02:48 AM,Alex R.,Pedro Santos,1,5,Valenzuela Branch,Valenzuela City,2346.0,1173.0,1173.0,Partial,Check packaging,
2025-005-SMVALZ,20250607-SMV-005,07-06-2025,06:19,2025/06/07,08:19 AM,Maria S.,Juan Dela Cruz,4,1,Valenzuela Branch,Valenzuela City,722.8992000000001,361.44960000000003,361.44960000000003,Partial,,6299.0
2025-006-SMVAL,20250607-SMV-006,07-06-2025,06:41,2025/06/09,05:41 AM,Alex R.,Pedro Santos,4,0,Valenzuela Branch,Valenzuela City,2346.0,1173.0,1173.0,Partial,,
2025-007-SMVALZ,20250607-SMV-007,07-06-2025,01:19,2025/06/09,02:19 PM,John D.,Juan Dela Cruz,2,5,Valenzuela Branch  ,Valenzuela City,1886.0,943.0,943.0,Partial,Check packaging,9282.0
2025-001-SMGR,20250607-VAL-001,07-06-2025,00:40,2025/06/07,05:40 AM,Liza M.,Pedro Santos,5,3,VAL,,1242.0,621.0,621.0,Partial,,7063.0
2025-002-SMGRND,20250607-VAL-002,07-06-2025,08:35,2025/06/09,06:35 AM,Maria S.,Christine Joy,1,4,VAL,,517.1320000000001,258.56600000000003,258.56600000000003,Partial,,
2025-003-SMGRND,20250607-VAL-003,07-06-2025,02:29,2025/06/07,10:29 PM,Maria S.,Christine Joy,2,5,VAL  ,,828.0,414.0,414.0,Partial,,
2025-004-SMGRA,20250607-VAL-004,07-06-2025,04:26,2025/06/07,08:26 PM,Maria S.,Anna Mae,3,4,VAL  ,,1886.0,943.0,943.0,Partial,,
2025-005-SMGRND,20250607-VAL-005,07-06-2025,01:05,2025/06/07,08:05 AM,Alex R.,Pedro Santos,4,1,VAL,,2116.0,1058.0,1058.0,Partial,,
2025-006-SMGRND,20250607-VAL-006,07-06-2025,05:44,2025/06/08,08:44 AM,Maria S.,Juan Dela Cruz,1,2,VAL,,299.0,149.5,149.5,Partial,Check packaging,
2025-007-SMGR,20250607-VAL-007,07-06-2025,05:24,2025/06/10,02:24 AM,John D.,Mark Anthony,5,0,VAL,,385.86640000000006,192.93320000000003,192.93320000000003,Partial,Check packaging,
2025-001-SMGRA,20250607-SMG-001,07-06-2025,05:07,2025/06/08,05:07 AM,Liza M.,Anna Mae,5,4,SM Grand Branch,SM Grand Central,208.0672,104.0336,104.0336,Partial,,
2025-002-SMGRA,20250607-SMG-002,07-06-2025,02:42,2025/06/08,12:42 PM,Liza M.,Pedro Santos,1,0,SM Grand Branch  ,SM Grand Central,1306.5104,653.2552,653.2552,Partial,,
2025-003-SMGRA,20250607-SMG-003,07-06-2025,07:36,2025/06/08,03:36 PM,Liza M.,Juan Dela Cruz,1,0,SM Grand Branch  ,SM Grand Central,2300.0,1150.0,1150.0,Partial,,
2025-004-SMGRA,20250607-SMG-004,07-06-2025,03:38,2025/06/09,04:38 PM,Alex R.,Mark Anthony,4,2,SM Grand Branch,SM Grand Central,1886.0,943.0,943.0,Partial,,
2025-005-SMGR,20250607-SMG-005,07-06-2025,09:47,2025/06/09,08:47 AM,Liza M.,Christine Joy,1,3,SM Grand Branch,SM Grand Central,1864.1224000000002,932.0612000000001,932.0612000000001,Partial,,
2025-006-SMGR,20250607-SMG-006,07-06-2025,04:57,2025/06/08,07:57 AM,John D.,Pedro Santos,2,4,SM Grand Branch,SM Grand Central,299.0,149.5,149.5,Partial,,
2025-001-SMVALZ,20250608-SMV-001,08-06-2025,04:39,2025/06/09,03:39 AM,Liza M.,Anna Mae,3,0,Valenzuela Branch,Valenzuela City,664.884,332.442,332.442,Partial,,
2025-002-VALEN,20250608-SMV-002,08-06-2025,00:14,2025/06/09,04:14 AM,Liza M.,Mark Anthony,4,4,Valenzuela Branch,Valenzuela City,474.57280000000003,237.28640000000001,237.28640000000001,Partial,,
2025-003-SMVAL,20250608-SMV-003,08-06-2025,05:51,2025/06/08,10:51 PM,Alex R.,Mark Anthony,2,1,Valenzuela Branch,Valenzuela City,529.0,264.5,264.5,Partial,,
2025-004-VALEN,20250608-SMV-004,08-06-2025,04:58,2025/06/08,10:58 PM,Maria S.,Anna Mae,3,4,Valenzuela Branch,Valenzuela City,943.0,471.5,471.5,Partial,,
2025-005-VALEN,20250608-SMV-005,08-06-2025,08:00,2025/06/10,06:00 AM,Maria S.,Juan Dela Cruz,3,5,Valenzuela Branch  ,Valenzuela City,1796.8152,898.4076,898.4076,Partial,,
2025-001-SMGRA,20250608-VAL-001,08-06-2025,00:18,2025/06/11,05:18 PM,Alex R.,Anna Mae,4,3,VAL,,1886.0,943.0,943.0,Partial,,
2025-002-SMGR,20250608-VAL-002,08-06-2025,02:56,2025/06/08,07:56 PM,Maria S.,Mark Anthony,5,4,VAL,,1118.0208,559.0104,559.0104,Partial,,8424.0
2025-003-SMGR,20250608-VAL-003,08-06-2025,03:49,2025/06/08,05:49 PM,Maria S.,Christine Joy,2,0,VAL,,828.0,414.0,414.0,Partial,,
2025-004-SMGRND,20250608-VAL-004,08-06-2025,04:47,2025/06/09,03:47 AM,John D.,Juan Dela Cruz,2,5,VAL,,1521.1464,760.5732,760.5732,Partial,,
2025-005-SMGR,20250608-VAL-005,08-06-2025,07:24,2025/06/08,10:24 AM,Alex R.,Christine Joy,5,5,VAL,,1288.0,644.0,644.0,Partial,,5098.0
2025-006-SMGR,20250608-VAL-006,08-06-2025,03:23,2025/06/09,04:23 PM,Liza M.,Christine Joy,1,4,VAL,,1179.3296000000003,589.6648000000001,589.6648000000001,Partial,Check packaging,
2025-001-SMGRND,20250608-SMG-001,08-06-2025,00:58,2025/06/08,11:58 PM,Maria S.,Pedro Santos,3,4,SM Grand Branch,SM Grand Central,506.0,253.0,253.0,Partial,,1898.0
2025-002-SMGRA,20250608-SMG-002,08-06-2025,08:43,2025/06/08,01:43 AM,Maria S.,Anna Mae,1,1,SM Grand Branch,SM Grand Central,2162.0,1081.0,1081.0,Partial,,
2025-003-SMGR,20250608-SMG-003,08-06-2025,09:13,2025/06/11,02:13 PM,Maria S.,Anna Mae,4,2,SM Grand Branch  ,SM Grand Central,414.0,207.0,207.0,Partial,,
2025-004-SMGRND,20250608-SMG-004,08-06-2025,03:33,2025/06/09,11:33 PM,Liza M.,Juan Dela Cruz,4,3,SM Grand Branch  ,SM Grand Central,529.0,264.5,264.5,Partial,,
2025-005-SMGRA,20250608-SMG-005,08-06-2025,05:49,2025/06/09,10:49 AM,Maria S.,Juan Dela Cruz,1,0,SM Grand Branch,SM Grand Central,776.9032000000001,388.45160000000004,388.45160000000004,Partial,,
2025-006-SMGR,20250608-SMG-006,08-06-2025,02:25,2025/06/09,05:25 AM,Alex R.,Christine Joy,3,4,SM Grand Branch  ,SM Grand Central,636.7688,318.3844,318.3844,Partial,,
2025-007-SMGR,20250608-SMG-007,08-06-2025,06:05,2025/06/10,10:05 PM,Alex R.,Christine Joy,3,4,SM Grand Branch  ,SM Grand Central,591.1368,295.5684,295.5684,Partial,,
2025-001-VALEN,20250609-SMV-001,09-06-2025,05:10,2025/06/10,01:10 AM,Liza M.,Mark Anthony,1,3,Valenzuela Branch,Valenzuela City,1173.0,586.5,586.5,Partial,,
